Region,Country Name,Country Code,Indicator Name_x,Income Group,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Europe & Central Asia,Finland,FIN,Total natural resources rents (% of GDP),High income,1.7914365007975501,1.4082269185079699,1.3795164503308002,1.79907823677136,1.58802073287716,0.976967630470337,0.985244228543369,0.91144522514146,1.1593767700381699,1.33995937528528,1.31650044400277,1.0571931592084398,0.863517591239623,0.811357329827745,0.6821362835789331,0.760229432796806,0.651283278311381,0.566256182246638,0.549989044587231,0.629706572609419,0.47562009384451703,0.318637045936081,0.39624266758457305,0.530273491745627,0.531429183391113,0.473603693486466,0.46897372484496,0.447532212590264,0.43794968842550397,0.38415464584264003,0.42335114179874606,0.38028383520654296,0.424746574106697,0.379223724043903,0.301235494304842,0.29108085975881,0.3655437109524579,0.42653376826777295,0.5896167101506429,0.3765211142517821,0.629387627181959,0.591197098490666,0.641056167938379,0.581994879523134,0.587370150667673,0.551791520411832,0.570095005091489,0.610581792826594,0.669109758729603
Europe & Central Asia,France,FRA,Total natural resources rents (% of GDP),High income,0.156965283548672,0.142491685118124,0.131969346660476,0.148679539499028,0.20527918706254003,0.226718224576418,0.2506133098379,0.226326211371411,0.17573272379033,0.203766375420273,0.228449035312457,0.22559934067151996,0.209484864988781,0.19695126346384698,0.18335600392242202,0.18461796752345302,0.10991101679124901,0.0945939727158539,0.10495500469666198,0.12179601027220402,0.10908553061870098,0.0814057921711468,0.0730299225880583,0.0703890622068278,0.0679817324387733,0.0672511187551875,0.0696477673669218,0.060791858298480994,0.045069972102358004,0.0448603106776712,0.0699312783311589,0.0633879662718325,0.0573814276414041,0.0518152308881837,0.040965689994513,0.0418172029809901,0.0486652140444971,0.0516419715259579,0.0556565587845224,0.051827677670641996,0.0565342848062096,0.0553988763129595,0.0503028462969681,0.0481248041120537,0.0489668022763726,0.0415563976840352,0.0397200568550011,0.0373051528875057,0.038371349969632
East Asia & Pacific,French Polynesia,PYF,Total natural resources rents (% of GDP),High income,0.00230241872290683,0.0014771972975877,0.0018981205997219103,0.0038778772101008704,0.00264039756405244,0.00207853004371354,0.00243123394890309,0.00321933182485399,0.00201265429042057,0.0023073152333185397,0.00231923406477541,0.00157469544201681,0.00139212328972917,0.00139022656011475,0.00105300490077346,0.0009650358691375609,0.00103366708112686,0.00095598490646704,0.000926721927210329,0.0009671371963735961,0.000815747157319467,0.000911937382755093,0.00116067988305741,0.0009163229542112631,0.0013070848666097302,0.0019430027521389398,0.0021063425654878603,0.00208044464313355,0.00162167053088877,0.00087772835576451,0.0009641992011129311,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Gabon,GAB,Total natural resources rents (% of GDP),Upper middle income,9.15480999819487,9.271788710859381,10.7463044976075,11.2243723618803,40.371408733533,31.500285554857395,22.678917087202397,28.2690709811085,29.8690506755712,52.9099894285242,32.933050782041605,16.105938430206002,9.02250446436029,16.8005342847559,22.6980857466353,26.071583079552997,10.021693223683801,19.829642820013103,14.108342577925999,26.8629103588112,32.3760264813368,20.833097729814302,23.6455015539114,29.5652275903477,27.2167279243494,29.7639900457937,33.2624671088579,30.5541816424302,15.6069354237726,26.0032037510275,45.5784022323567,27.7871290269433,24.133767889636303,23.2211126658257,28.975256713217203,39.5731019706146,40.7468904038882,38.707753445899,45.7691499304102,27.585299749862,33.658363814611604,38.0702573121421,38.0829487547576,32.7436216568073,27.201907654218502,13.0571627848316,11.7648473329626,18.6118445385147,23.4210239098168
Sub-Saharan Africa,"Gambia, The",GMB,Total natural resources rents (% of GDP),Low income,2.3036207174481804,1.88724297527364,2.05522959596527,2.7526557957935096,2.38001906403671,2.7665508251504805,2.5586901896242003,3.8384240297091097,3.27435973147023,2.4989949144874903,2.73985934029447,2.6674215291758503,3.99471902120599,2.80043999765359,3.10730857473472,1.85444413926156,3.80952758024844,3.45855403208036,3.3523936810920096,3.51157802197105,4.35432501091992,2.10988163681651,2.31210814566337,2.1538831567509,2.3722106139998798,3.0369799071251697,2.69758762305267,2.6091357347765802,2.54495889228937,2.00023677960073,2.25418622770736,2.47312083582313,3.52565534364245,6.128420644398661,2.55280094492031,2.5961980271402902,2.7279849416361,3.0314218782477402,3.1859933762159596,3.29891821373455,3.0313715137119503,4.4689077447443895,5.779826793787629,5.728049101824,5.2577071096227,5.73498686816354,6.05262942652813,6.24995622704121,2.47089684439385
Europe & Central Asia,Georgia,GEO,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,1.10521371442964,0.6195405547165699,0.483924153069786,0.332237116076287,0.269057599692138,0.36918447733255105,0.376969635763002,0.41296291565029203,0.21014689851852997,0.4140761318292171,0.7076647832634351,0.7634770975094549,0.558967275495313,0.9615051822704029,0.934790928864853,0.9674498320213909,1.23074999860235,1.1536558649160802,1.03161882958763,1.00702192614174,1.7537594207207001,2.38733456715703,1.4719143862192199,1.19734959150516,0.7780951348105821,0.92586149364162,0.8939791524510129,0.7853051755210981,0.767436716165352
Europe & Central Asia,Germany,DEU,Total natural resources rents (% of GDP),High income,0.232732624034103,0.240503132505236,0.19582604148623803,0.218961969057265,0.354528363288073,0.728844236631899,0.7681480209297009,0.649022624109836,0.47944353771382003,0.471683369018895,0.592371470663374,0.945769473349771,0.966289175129376,0.6423274240775539,0.519937531419493,0.562885277740634,0.25828689586943304,0.151926768289289,0.139859652913237,0.17987386212616197,0.238740118943608,0.136985876458105,0.0970588691005648,0.07703875488938401,0.0616027016470127,0.0665086335461233,0.0763713019431203,0.072608421172684,0.0550561456504456,0.04809457451497,0.10094110457857002,0.143055902635828,0.11199098347365699,0.103989535922413,0.14755490349966902,0.148830806457283,0.173206513640154,0.17877677840813896,0.30449421041257796,0.16180935762255402,0.190222402421024,0.22940316629614302,0.1674161200504,0.124364334088556,0.0990934771025651,0.0782157889368725,0.0657313822489263,0.0730500309180065,0.0818597038806025
Sub-Saharan Africa,Ghana,GHA,Total natural resources rents (% of GDP),Lower middle income,2.86308221828147,2.33550228555879,3.47730771425785,4.95930815429816,4.82715578299018,5.5169862969443795,5.7541365362190104,7.409093768542641,6.37672823706058,6.5882179524889,8.70299437991385,6.953288140820691,8.52265938843107,6.99314195720173,5.705502119209781,4.29127331954629,4.84931005562316,5.71543334648582,5.8838388202423095,5.65935824667452,6.8474221883077595,5.409415324039309,6.53106678867885,7.82273202044726,11.493741932943198,12.560884486002099,12.2515802698684,10.853826311951098,10.334069737747699,6.5453809498096795,10.7705395871969,10.0861399022365,11.2102287656334,16.1373090634575,13.4969286064227,12.2847860271086,8.41944344727991,9.868513707902869,11.1335070543977,13.014413663090401,12.635228732913198,18.560484366363198,19.727872643175896,15.0437642444659,16.7462045191894,15.1256435344293,14.1115033304269,15.2807242179528,14.0791263304777
Europe & Central Asia,Gibraltar,GIB,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,Greece,GRC,Total natural resources rents (% of GDP),High income,0.21033435549458102,0.21581958035434398,0.17322693151777802,0.196723048251529,0.322978789670329,0.33649250255940305,0.38724625671294605,0.37465278335614205,0.23428544814403895,0.213486579987538,0.27119895692357604,0.475414428990749,0.561516699491619,0.509224427465369,0.47282634123916706,0.537522277871885,0.242757028314644,0.206246000559247,0.3627236683087629,0.343896344307328,0.247508900125992,0.15851467441766198,0.109393402907516,0.0694355986148129,0.0610040372155594,0.055319932627778,0.0611436765531662,0.0396865069831143,0.0255842582793859,0.0177041822914375,0.0721759800143053,0.104715926630916,0.043763980074809,0.0535199176055664,0.202985495174762,0.17658103544588197,0.24580693540816198,0.366257404352561,0.410278136542101,0.13537114454902,0.319894474042695,0.44240470486985295,0.27903299241828,0.19499671929860604,0.175264918788607,0.10146637326310501,0.0891932654792421,0.137579156417479,0.155333552257987
Europe & Central Asia,Greenland,GRL,Total natural resources rents (% of GDP),High income,0.0,0.0,0.0,9.57250087679387,46.907042086842296,10.0624506337141,7.320689708484879,3.1055076436876297,2.50590347188329,6.01652181680354,3.4890793714882498,1.78617919618469,2.23325051162798,0.9461894031679019,4.5411679237800895,2.6870098443637698,0.0,0.16247770727834698,22.3853518366184,24.524428289867203,7.24906651656711,0.30816004671758895,0.778714380447716,0.0,0.0,0.0,0.0,0.972166192131818,0.0,0.0,0.0,0.0,0.0,0.0,0.31573686994151096,0.4482493903915829,1.08706406288727,0.9602976376737141,1.0930321537466199,0.0,0.0,0.146242548008783,0.48725302187687397,0.0308748786358968,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Grenada,GRD,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific,Guam,GUM,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Guatemala,GTM,Total natural resources rents (% of GDP),Upper middle income,1.1777737039793101,1.02507633966486,1.096210865492,1.46634858539892,1.3473198602078797,1.62233697432701,1.0852071110693,1.4949154103811801,1.52781276538094,1.94593411873574,2.18036097135524,1.5813718156965602,2.76303822788967,1.31935139712866,0.807677938984523,0.496639154210826,0.603038657539129,0.6650311677703771,0.578186515601138,0.636155114562019,1.8624252211506298,1.68952697566769,1.55134234727862,1.37040275129219,1.39082718245215,1.6095923077744199,1.3313489036158999,1.47497345544676,1.1644714005808798,1.31902650170358,1.60731534761026,1.4613282247616002,1.45404117424971,1.56197779867771,1.4827091879798,1.55803505460457,1.8795584063795099,1.9060169304317098,1.89914913128467,1.6379227974858999,2.60222627500825,2.85404388448064,2.223613322093,2.2810433145126403,3.1992877048056902,2.17996880526753,2.0955069262439703,1.74582965983347,1.6802861794918302
Sub-Saharan Africa,Guinea,GIN,Total natural resources rents (% of GDP),Low income,,,,,,,,,,,,,,,,,26.360251750716,22.0223366793752,20.5589758218785,23.966042246039,22.114959506691605,21.497356753396502,16.9564816909768,14.225846917878,13.2481562549737,14.634700378859,15.167601737534802,11.9004933884972,12.155425119144098,10.7643724230315,12.986304975868402,13.5451182862673,13.8462265523579,16.293663989712698,15.1656054984584,23.140763569580397,18.930360976035896,16.409976646886,16.4345970582045,18.0792835836494,17.490167368704697,21.6027989286892,20.3625175206101,17.43722995124,17.5648978963287,17.3449868160213,20.9552367051323,20.8245931049889,14.4919771414167
Sub-Saharan Africa,Guinea-Bissau,GNB,Total natural resources rents (% of GDP),Low income,6.3917374281718,6.04334904740342,6.467883657402281,10.3824001363733,11.1207237153013,13.5533866264576,12.742895221755099,22.0695509617019,22.1804516985486,23.601048667396302,32.435419231275894,20.136356247829,25.9100298928017,18.1008005934456,19.413248169765602,14.3987619028843,24.0337759594907,17.7224176689466,20.866217930287398,16.5669916839119,18.0876089128903,17.3009834975607,19.7854249831842,15.9723264665664,19.0093554980868,26.0617399150181,24.170858967761003,22.8740539530756,31.5907860658773,19.2640277825063,11.8821445065873,11.0012688078891,12.5996164589066,17.8737664190508,14.1630294526576,13.2482057495642,13.372103726961301,16.723750732137102,16.0476612544202,17.269581188221398,14.9472051952888,13.267400396831,17.0965574265307,16.7837933998575,18.7469462439116,20.1204935678883,18.686542739956398,15.959066100686501,9.23605138652227
Latin America & Caribbean,Guyana,GUY,Total natural resources rents (% of GDP),Upper middle income,20.7080226592579,18.4955473915522,17.298731832641,19.607094665338103,22.3654709827581,20.6338572377284,20.892395475475197,27.7020835176511,25.647029631082695,26.4070774774159,24.5578515552279,23.0617753481386,34.1638648928485,17.9846923209055,24.2608457208357,20.6803239519853,19.9741249454238,28.239784215030397,18.522442525752602,20.712356786601,23.1364978610436,28.0142369481065,23.330098156248802,25.785376437227203,24.583537695145502,24.937089772271598,21.772981914539,20.8988895354719,16.587239203633803,15.723851655880999,12.5480247499482,12.189486688333002,10.4576786950065,11.992188797862502,13.918835184751899,15.2384443925192,13.7718520801384,15.1253243864795,15.6021916054611,16.8348131236614,23.207949134266,25.6406850215486,27.5159968908218,24.978856268337196,19.5320136486451,17.8502466870359,24.3762660378016,21.0301395503297,19.6867580834871
Latin America & Caribbean,Haiti,HTI,Total natural resources rents (% of GDP),Low income,4.94082793905462,4.35712207512514,3.3808844358724905,3.3730129435956098,3.95897674588095,3.2676808423460497,2.9397816218788098,3.5302677305093098,3.43616055450479,3.15466056555159,2.4859978670014,2.45242005866496,3.4825950889991804,1.1097876640008502,0.651503625684287,0.427695919290364,0.40868693147814505,0.5146834986874199,0.412432388085088,0.426111932553284,0.758980650078627,0.7545789249721999,1.16755024661594,1.2509193686948799,1.1884856518533502,1.22519462633385,0.942847807917707,0.993751372688353,0.778424833674881,0.619396171409139,0.6021988591671931,0.67483602446237,0.6920073965160839,0.8451241025877979,0.7082106342847609,0.579783223123899,0.7497638737400991,0.65289273067557,0.640002825796652,0.594347789444444,1.19217621681021,0.910408537122258,0.8552765375287449,0.951285235048923,1.20524909572405,0.954616216460801,1.3646591392954999,1.10766426559708,0.6814544155006999
Latin America & Caribbean,Honduras,HND,Total natural resources rents (% of GDP),Lower middle income,4.44327314961718,4.18771160606183,5.05815758758518,8.01068192792431,8.30235381315713,7.060810400457269,4.93561076437783,5.90830269627293,3.2596575550392504,3.5313408642625803,3.8036817559193397,2.99198718079934,5.631298669611749,2.83880003493039,2.27953605611965,1.5906878309244998,0.6907255416218941,0.684142568821286,2.73969444859866,2.45802146730477,3.21091883709054,2.88063016396296,2.47312198226552,1.86976565694644,2.34212074351248,2.48413963096612,2.04264508211176,2.6334261109508597,1.95432837981732,1.82388925712992,1.51903672423699,1.3905764938556497,1.3984662906457002,1.36159822102537,1.39047471075813,1.4638611573874,2.52795154539902,2.20864296470598,1.7452554539651,1.53947281526716,2.7221875431637597,2.31617053095246,2.05781337657338,2.2039869613196297,2.71747331439789,1.90945072926431,2.2827709687085096,1.99795131124378,1.41053248596721
East Asia & Pacific,"Hong Kong SAR, China",HKG,Total natural resources rents (% of GDP),High income,0.009505598779643559,0.00713685242305314,0.00528391576765134,0.00672260139951266,0.00647824734895496,0.0086015047788877,0.00690349290605203,0.00740475522226782,0.004900663719568829,0.00551475805525282,0.00488938778053058,0.00289968454606191,0.00275054075584575,0.00281376676660714,0.0015953492811814599,0.00152572300547865,0.0020746857261368,0.00163995066625124,0.00137379242329577,0.00119951994837091,0.00107915747368737,0.00105036512660392,0.00126283824459394,0.000842380001730745,0.000870257223317569,0.00136552673598051,0.0014770843381075802,0.0011643044265897198,0.000972112419868324,0.000529482643712148,0.0005009982689730691,0.000583448601205964,0.0006576918954806151,0.0009742412996586269,0.00102021918538856,0.000588104026102873,0.0006656838426490371,0.0009027236492576381,0.00145921493633856,0.0013904565381304302,0.00143899712507539,0.00168483598206883,0.0013294301614556099,0.00114391291194948,0.0015673200552271099,0.00113939441998711,0.00123646234487087,0.00121277534646702,0.000629407802649891
Europe & Central Asia,Hungary,HUN,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,1.0521421715869799,0.8250204417451981,0.6925953093594309,0.506791668060138,0.522306703960495,0.5580918059217309,0.4795472067965221,0.239936223245422,0.331551824203763,0.678415139076886,0.684764454153598,0.44330224601136,0.4115414298930371,0.43955590242440706,0.412338373681942,0.543562295361254,0.47401913350045005,0.638580464448092,0.514433035381086,0.5377682532098069,0.6996520938212429,0.639854831197844,0.5129084620286399,0.401013137499391,0.286083758118293,0.249862823144682,0.301606907283482,0.38044140948703997
Europe & Central Asia,Iceland,ISL,Total natural resources rents (% of GDP),High income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038276618538249705,0.000359864686742419,0.000368071552412549,0.000349275476004352,0.000293643262707498,0.000254893980325822,0.000231334195164056,0.000230611986048098
South Asia,India,IND,Total natural resources rents (% of GDP),Lower middle income,0.687274862091914,0.850544178460761,0.8336641436648381,0.9677025720730831,1.38058383805105,2.9841469795338704,2.92333525674679,3.92924328327349,3.3570456190003104,3.2595935887382503,2.91094119552112,3.90014083130642,4.114135777184431,3.47313117107975,3.3780770044918,3.5184453068857504,2.4297401072317704,2.1734868222226202,2.04735465807522,2.8962837122877003,3.41247493152443,3.2221271766516697,2.73473239745197,2.51330149557935,2.07205358100527,2.4981503050155602,2.4433866085642,2.19254584267127,1.76047809381931,1.78473123732319,2.4420211034894104,2.48647371262991,2.29537320089372,2.3387335574863903,3.2803158501520198,3.78326308132291,4.10482481083098,4.7145313994070195,7.348158464503831,3.47952563192388,4.475318113426151,5.26109287071676,3.95641920934061,3.5996610781549103,2.80173269432689,1.82796409848371,1.80731252024973,2.0439050500575804,2.27263650579261
East Asia & Pacific,Indonesia,IDN,Total natural resources rents (% of GDP),Upper middle income,3.5733067478799905,3.9606455748775096,5.9618006821380405,10.5920034419091,19.956291108952197,16.9766446190315,17.192939935399497,17.759086135748998,15.202279602509199,33.6408826842951,27.4926698351231,18.9566077654978,10.5183405517651,13.565202875156698,13.300897802316198,12.3870465797539,8.09255707760953,11.145880827056999,8.904054932803279,10.985916629660599,12.260627252762498,7.86689278419335,7.67772304849871,6.04032061001094,5.4155845038390895,5.67208670241485,5.88650235091357,5.44879981944405,8.175325761885901,6.93183819102669,10.3024646178518,8.506037745479011,6.891660257625929,6.76462271357017,9.024637901225189,10.202915576878901,10.1219442567866,10.557968716505801,11.920894298415101,6.960174785159559,7.33889582174515,8.977464316798699,6.900687233333191,6.291587756266249,5.14934938561241,3.7115869758257998,3.05640086251517,3.4821448968875597,4.777067221960889
Middle East & North Africa,"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),Upper middle income,14.0015675381038,18.1058266808771,18.8664725174973,20.1936330829008,49.6147132558558,38.670471341882795,35.6301160599134,30.710825858128,30.114477979485397,34.167063937164805,21.5238303332582,14.8025824080043,15.8483418862464,13.800179858482899,11.5561750607051,10.315075290931901,4.0093660065182295,9.89339559786731,8.981140538203501,15.7447397347525,21.930783634086698,,,29.4836511652588,24.909415448713396,20.0135482788142,20.2924766405818,19.3932316917418,12.5869472116488,17.8846684122305,32.792727755259996,23.5672843694173,22.305630526185197,23.4422361264139,27.237369563148103,34.8299770296261,34.7814258431354,29.734608824566102,34.1371028099576,20.2223867045067,23.3024852366411,28.556154882122804,23.7396645672717,28.060398239686602,27.189997785933,16.1116709769331,13.5082689159167,18.162706226315898,
Middle East & North Africa,Iraq,IRQ,Total natural resources rents (% of GDP),Upper middle income,18.336548109315103,22.600741880936898,22.6308745150597,31.1433962774112,64.7761814329296,61.705235363571205,55.0442473058263,51.5912765607914,47.810869135016404,,55.9062545072266,27.9116514806181,20.028898372601102,21.192016397234603,21.6829050142089,24.034820127005897,14.737193538487801,20.8326519047007,20.0909042367639,28.805504978008198,9.635237397391348,,,,,,,,,,,,,,64.15035559682471,63.9357568384828,61.821182990647,53.0525200630633,52.71950667965879,36.6946162078315,42.6467081496774,51.1523595811598,48.7309840031509,45.713541245689,45.708111633834704,35.0316733164038,30.646798674752002,37.3102986690349,45.6954801698332
Europe & Central Asia,Ireland,IRL,Total natural resources rents (% of GDP),High income,0.427276434558416,0.270649491064919,0.27604225247038106,0.742003414025365,0.939557396218972,0.18502309931767397,0.154589874176775,0.169351614286897,0.208865891417124,0.45377573935709403,0.378304619615343,0.273018138146902,0.185620442388345,0.376096500671015,0.411873216807509,0.407337419435815,0.204297314470366,0.129306401745405,0.6690515936405239,0.794516492862711,0.327975542438539,0.140547987430789,0.10615439034582401,0.125420774764109,0.10781644028861,0.0981240856357584,0.11298304728077499,0.08294509368120499,0.0450241463547231,0.0350144295021811,0.0614210020570235,0.0627481445288762,0.0525947289711594,0.0389787205368103,0.0416881223233405,0.0360561280636107,0.382281377958136,0.31660571681348,0.0897611011083139,0.0632788026188816,0.138068362213059,0.123988780205431,0.0848626089523908,0.0765946417003413,0.0890666304032521,0.0567875039587323,0.100100336282929,0.142542687826433,0.133050648464128
Europe & Central Asia,Isle of Man,IMN,Total natural resources rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Middle East & North Africa,Israel,ISR,Total natural resources rents (% of GDP),High income,0.170964247268972,0.12891605560042402,0.0954059739559215,0.125933246567046,0.295952887693958,0.24193487213866896,0.0860915064899154,0.265424639568258,0.0255975220908386,0.040647062912125,1.8249519165407,1.6097729130957201,0.10951465686973899,0.0792630540366819,0.038568440306182,0.0636734373320832,0.0209022958470023,0.0114486346823523,0.00953006254981272,0.009218578851530441,0.00830328669641346,0.0054921301197097105,0.00487910805460659,0.00433985294101019,0.00260717472115141,0.00317528349251938,0.0038171154422218397,0.0041583180574140104,0.00276889660545242,0.0038675196911182,0.0019442950542608102,0.00103741279433155,0.00222572315993032,0.0008787280555545639,0.023663217040312996,0.0507273504920923,0.0860251073929272,0.0991070368645098,0.38282665682033,0.309822297209444,0.14774056453527498,0.279736529139319,0.272190357681329,0.31689033651417603,0.295996550316229,0.250568096805104,0.167142706041558,0.14659159243535197,0.183614282233876
Europe & Central Asia,Italy,ITA,Total natural resources rents (% of GDP),High income,0.0630215506914445,0.0507944217316711,0.0527960965313026,0.0761907332306973,0.129113687118683,0.124730298849478,0.13614173312216002,0.12024972482304501,0.113125195040098,0.185593418404882,0.197943455698983,0.1499598983516,0.0847143615869316,0.146248232665752,0.15267164382454698,0.151945022195669,0.0893825042050557,0.0706347214514457,0.0766197866226246,0.0888558018562765,0.0854671280945737,0.050785317805917,0.0435677203087331,0.0598977432740535,0.05414901728391599,0.056596414559765,0.0653043190263306,0.0639119849168655,0.0262745904507441,0.0374108107137586,0.0961444769485579,0.104979123838754,0.0931422218354094,0.0845855230626494,0.0785842753488567,0.104173054322834,0.12710920438807302,0.120750646449101,0.145244288156948,0.0940505034598392,0.11883796525412699,0.164132263755805,0.179578410516413,0.161096797160564,0.13985695778722,0.0806542057471127,0.0480049944934868,0.0671102268040889,0.10279681884912599
Latin America & Caribbean,Jamaica,JAM,Total natural resources rents (% of GDP),Upper middle income,7.89586199522591,7.39233407570047,6.08934374531805,6.2501665089074505,12.063672975025499,7.00723546202304,7.108769301656309,8.82971062720039,11.1671486171906,11.3334490297364,10.992914474364099,10.8935956189304,8.52215476572748,6.468919230635691,11.0407478735267,8.62650420777214,6.608378168650519,4.964428143457679,4.16261498117096,5.686623847561459,6.33539612272519,8.08003659628287,8.7027429885117,4.501729188850679,4.5302398863290305,2.33177156765013,2.7711412923104195,2.24406622129563,2.15682100832319,1.7305821418932301,1.7513631452773797,1.94689205553274,1.5349559754091102,1.4131888715185401,1.7263342207411299,1.86600479874337,2.2220954259834,2.3002596118104903,1.54694919748148,1.1804308463811102,1.16806190404252,1.3256513671060801,1.0793038486211701,1.09542327944702,1.19596068683081,1.28383077924468,1.24012913907923,1.31449151630158,1.32301540817252
East Asia & Pacific,Japan,JPN,Total natural resources rents (% of GDP),High income,0.22657435467730802,0.201420984743233,0.161425882147026,0.218400402186393,0.266316160053871,0.250636801287509,0.25246808503884804,0.195998330955625,0.145856571407647,0.22629567825865898,0.160019331869621,0.119221255081272,0.146682522340279,0.104650421516637,0.0757404783966747,0.0850335366077297,0.0492493412504244,0.0358239945120077,0.0345591040548731,0.0389991726527095,0.0358487056449345,0.026587933762909,0.0219693280686193,0.0207163335362614,0.0167306909130731,0.0153999884875867,0.0176603545995552,0.0154825489674433,0.0132445858304488,0.010829770560904,0.0119085106522438,0.0110789547624582,0.0113067250647834,0.0122628515446466,0.0113791146831672,0.0148782680842495,0.0191073296002744,0.0232074498795741,0.0255610461007536,0.0213032407322137,0.0209671275644764,0.0235767854478869,0.0231018713549897,0.0264071311553402,0.0300660985001288,0.031128470970924,0.0263736958022852,0.0304414513659665,0.0306771358961148
Middle East & North Africa,Jordan,JOR,Total natural resources rents (% of GDP),Upper middle income,0.0288340973169945,0.0371354615047224,0.0310520639403256,0.0348562593903057,4.4042582582708,4.30928855585855,1.172773624479,3.03930987823763,0.0823341194303774,0.132987400095608,0.7882595294148621,1.11419433049658,0.6498863423352211,0.43829591831496,0.0950331285266437,0.275572205339685,0.0869195182131623,0.0642543062034489,0.0622150089738143,0.0873933897699456,0.14430239820627302,0.113377100052117,0.0600408080102415,0.0607249827940799,0.0634139552262883,0.0782695988228196,0.0903317902668908,0.0946759120619015,0.0948402423935225,0.0643908201723788,0.0936932973399294,0.10189506618049901,0.10589943124305802,0.0912083673760401,0.0898778747496346,0.102116191763638,0.113691969016474,0.0991105270248229,5.25532098949715,3.7436750893956203,1.23150330593043,2.67384666506658,2.5545494926725896,1.07303684791318,1.02272897922094,1.45949079210645,1.1863103235168702,0.763539863701068,0.638378296543312
Europe & Central Asia,Kazakhstan,KAZ,Total natural resources rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,15.7560678332341,9.58965483618028,8.910346091867009,7.06678334269831,7.15107630301264,8.63855189225597,10.6410116479241,9.37435387277541,3.15826166206478,11.0252029117399,26.6899765973108,21.001823294308398,21.688253812389803,22.3337986202323,26.9734981566126,30.0502273052179,29.5403086654327,26.7570886677601,32.4363087303613,20.9606465870412,24.418321796206797,27.5667809278504,24.416066061985003,19.991381463241,18.385387782992698,10.8092938114445,12.5153630200836,16.418008597673598,22.398794008158998
Sub-Saharan Africa,Kenya,KEN,Total natural resources rents (% of GDP),Lower middle income,3.2630692313618397,2.5376385030831803,2.3585943382654397,3.3864955252798903,3.30414443954597,4.18218125630365,3.6935596412334197,5.03042248302547,4.644966755862679,4.05432185700335,4.1422630662626805,3.8683451917808105,5.7592962011402795,4.18452479131295,3.9090246133953,3.2487257410722203,4.12050021800339,3.9052128852700196,3.9152313319810403,4.18909108149019,4.96389858908253,5.198746523211571,5.377283000230321,6.76417392711201,6.332494998686941,7.285678647626621,5.48535851990578,4.72605918767847,4.528323854422441,3.2583630556312104,3.29277816638639,3.1076442068420898,3.70713524870149,5.09372489155379,4.130959058680241,4.04157443057319,2.9546894329682796,3.6752534459562796,3.64596151991867,3.74134350929039,3.1029511825134106,3.3203361884287297,3.37853348019773,3.01693085121827,2.9168129176168995,2.97168353810198,2.8619646885156,2.4074974540786402,1.3097586591530301
